Iteration_Number  Configuration  Energy  Contact_count
9394 liruoli -9.36276 5
9395 liruoli -9.36276 5
9396 liruoli -9.36276 5
9397 liruoli -9.36276 5
9398 liruoli -9.36276 5
9399 liruoli -9.36276 5
9400 liruoli -9.36276 5
9401 liruoli -9.36276 5
9402 liruoli -9.36276 5
9403 liruoli -9.36276 5
9404 liruoli -9.36276 5
9405 liruoli -9.36276 5
9406 liruoli -9.36276 5
9407 liruoli -9.36276 5
9408 liruoli -9.36276 5
9409 liruoli -9.36276 5
9410 liruoli -9.36276 5
9411 liruoli -9.36276 5
9412 liruoli -9.36276 5
9413 liruoli -9.36276 5
9414 liruoli -9.36276 5
9415 liruoli -9.36276 5
9416 liruoli -9.36276 5
9417 liruoli -9.36276 5
9418 liruoli -9.36276 5
9419 liruoli -9.36276 5
9420 liruoli -9.36276 5
9421 liruoli -9.36276 5
9422 liruoli -9.36276 5
9423 liruoli -9.36276 5
9424 liruoli -9.36276 5
9425 liruoli -9.36276 5
9426 liruoli -9.36276 5
9427 liruoli -9.36276 5
9428 liruoli -9.36276 5
9429 liruoli -9.36276 5
9435 liruoli -9.36276 5
9436 liruoli -9.36276 5
9437 liruoli -9.36276 5
9438 liruoli -9.36276 5
9439 liruoli -9.36276 5
9440 liruoli -9.36276 5
9441 liruoli -9.36276 5
9442 liruoli -9.36276 5
9443 liruoli -9.36276 5
9444 liruoli -9.36276 5
9445 liruoli -9.36276 5
9446 liruoli -9.36276 5
9447 liruoli -9.36276 5
9448 liruoli -9.36276 5
9449 liruoli -9.36276 5
9450 liruoli -9.36276 5
9451 liruoli -9.36276 5
9452 liruoli -9.36276 5
9453 liruoli -9.36276 5
9454 liruoli -9.36276 5
9455 liruoli -9.36276 5
9456 liruoli -9.36276 5
9457 liruoli -9.36276 5
9458 liruoli -9.36276 5
9459 liruoli -9.36276 5
9460 liruoli -9.36276 5
9461 liruoli -9.36276 5
9462 liruoli -9.36276 5
9463 liruoli -9.36276 5
9464 liruoli -9.36276 5
9465 liruoli -9.36276 5
9466 liruoli -9.36276 5
9467 liruoli -9.36276 5
9468 liruoli -9.36276 5
9469 liruoli -9.36276 5
9470 liruoli -9.36276 5
9471 liruoli -9.36276 5
9472 liruoli -9.36276 5
9473 liruoli -9.36276 5
9474 liruoli -9.36276 5
9475 liruoli -9.36276 5
9476 liruoli -9.36276 5
9477 liruoli -9.36276 5
9478 liruoli -9.36276 5
9479 liruoli -9.36276 5
9480 liruoli -9.36276 5
9481 liruoli -9.36276 5
9482 liruoli -9.36276 5
9483 liruoli -9.36276 5
9484 liruoli -9.36276 5
9485 liruoli -9.36276 5
9486 liruoli -9.36276 5
9487 liruoli -9.36276 5
9488 liruoli -9.36276 5
9489 liruoli -9.36276 5
9490 liruoli -9.36276 5
9491 liruoli -9.36276 5
9492 liruoli -9.36276 5
9493 liruoli -9.36276 5
9494 liruoli -9.36276 5
9495 liruoli -9.36276 5
9496 liruoli -9.36276 5
9497 liruoli -9.36276 5
9498 liruoli -9.36276 5
9499 liruoli -9.36276 5
9500 liruoli -9.36276 5
9501 liruoli -9.36276 5
9502 liruoli -9.36276 5
9503 liruoli -9.36276 5
9504 liruoli -9.36276 5
9505 liruoli -9.36276 5
9506 liruoli -9.36276 5
9507 liruoli -9.36276 5
9508 liruoli -9.36276 5
9509 liruoli -9.36276 5
9510 liruoli -9.36276 5
9511 liruoli -9.36276 5
9512 liruoli -9.36276 5
9513 liruoli -9.36276 5
9514 liruoli -9.36276 5
9515 liruoli -9.36276 5
9516 liruoli -9.36276 5
9517 liruoli -9.36276 5
9518 liruoli -9.36276 5
9519 liruoli -9.36276 5
9520 liruoli -9.36276 5
9521 liruoli -9.36276 5
9522 liruoli -9.36276 5
9523 liruoli -9.36276 5
9524 liruoli -9.36276 5
9525 liruoli -9.36276 5
9526 liruoli -9.36276 5
9527 liruoli -9.36276 5
9528 liruoli -9.36276 5
9529 liruoli -9.36276 5
9530 liruoli -9.36276 5
9531 liruoli -9.36276 5
9532 liruoli -9.36276 5
9533 liruoli -9.36276 5
9534 liruoli -9.36276 5
9539 liruoli -9.36276 5
9540 liruoli -9.36276 5
9541 liruoli -9.36276 5
9542 liruoli -9.36276 5
9543 liruoli -9.36276 5
9544 liruoli -9.36276 5
9545 liruoli -9.36276 5
9987 diulodi -9.36276 5
9988 diulodi -9.36276 5
9989 diulodi -9.36276 5
9990 diulodi -9.36276 5
9991 diulodi -9.36276 5
9992 diulodi -9.36276 5
9995 diulodi -9.36276 5
9996 diulodi -9.36276 5
9997 diulodi -9.36276 5
9998 diulodi -9.36276 5
9999 diulodi -9.36276 5
10000 diulodi -9.36276 5
10001 diulodi -9.36276 5
10002 diulodi -9.36276 5
10003 diulodi -9.36276 5
10004 diulodi -9.36276 5
10005 diulodi -9.36276 5
10006 diulodi -9.36276 5
10007 diulodi -9.36276 5
10008 diulodi -9.36276 5
10009 diulodi -9.36276 5
10010 diulodi -9.36276 5
10011 diulodi -9.36276 5
10012 diulodi -9.36276 5
10013 diulodi -9.36276 5
10014 diulodi -9.36276 5
10015 diulodi -9.36276 5
10016 diulodi -9.36276 5
10017 diulodi -9.36276 5
10018 diulodi -9.36276 5
10019 diulodi -9.36276 5
10020 diulodi -9.36276 5
10021 diulodi -9.36276 5
10022 diulodi -9.36276 5
10023 diulodi -9.36276 5
10024 diulodi -9.36276 5
10025 diulodi -9.36276 5
10026 diulodi -9.36276 5
10027 diulodi -9.36276 5
10028 diulodi -9.36276 5
10040 diulodi -9.36276 5
10041 diulodi -9.36276 5
10042 diulodi -9.36276 5
10043 diulodi -9.36276 5
10044 diulodi -9.36276 5
10045 diulodi -9.36276 5
10046 diulodi -9.36276 5
10047 diulodi -9.36276 5
10048 diulodi -9.36276 5
10049 diulodi -9.36276 5
10050 diulodi -9.36276 5
10051 diulodi -9.36276 5
10052 diulodi -9.36276 5
10053 diulodi -9.36276 5
10054 diulodi -9.36276 5
10055 diulodi -9.36276 5
10056 diulodi -9.36276 5
10057 diulodi -9.36276 5
10058 diulodi -9.36276 5
10059 diulodi -9.36276 5
10060 diulodi -9.36276 5
10088 diulodi -9.36276 5
10089 diulodi -9.36276 5
10090 diulodi -9.36276 5
10091 diulodi -9.36276 5
10092 diulodi -9.36276 5
10093 diulodi -9.36276 5
10094 diulodi -9.36276 5
10095 diulodi -9.36276 5
10096 diulodi -9.36276 5
10097 diulodi -9.36276 5
10098 diulodi -9.36276 5
10099 diulodi -9.36276 5
10100 diulodi -9.36276 5
10101 diulodi -9.36276 5
10102 diulodi -9.36276 5
10103 diulodi -9.36276 5
10104 diulodi -9.36276 5
10105 diulodi -9.36276 5
10106 diulodi -9.36276 5
10107 diulodi -9.36276 5
10108 diulodi -9.36276 5
10109 diulodi -9.36276 5
10110 diulodi -9.36276 5
10111 diulodi -9.36276 5
10112 diulodi -9.36276 5
10113 diulodi -9.36276 5
10114 diulodi -9.36276 5
10115 diulodi -9.36276 5
10116 diulodi -9.36276 5
10117 diulodi -9.36276 5
10118 diulodi -9.36276 5
10119 diulodi -9.36276 5
10120 diulodi -9.36276 5
10121 diulodi -9.36276 5
10122 diulodi -9.36276 5
10123 diulodi -9.36276 5
10124 diulodi -9.36276 5
10125 diulodi -9.36276 5
10126 diulodi -9.36276 5
10127 diulodi -9.36276 5
10128 diulodi -9.36276 5
10129 diulodi -9.36276 5
10130 diulodi -9.36276 5
10131 diulodi -9.36276 5
10132 diulodi -9.36276 5
10133 diulodi -9.36276 5
10134 diulodi -9.36276 5
10135 diulodi -9.36276 5
10136 diulodi -9.36276 5
10137 diulodi -9.36276 5
10138 diulodi -9.36276 5
10139 diulodi -9.36276 5
10140 diulodi -9.36276 5
10141 diulodi -9.36276 5
10142 diulodi -9.36276 5
10143 diulodi -9.36276 5
10144 diulodi -9.36276 5
10145 diulodi -9.36276 5
10146 diulodi -9.36276 5
10147 diulodi -9.36276 5
10162 diulodi -9.36276 5
10163 diulodi -9.36276 5
10164 diulodi -9.36276 5
10165 diulodi -9.36276 5
10166 diulodi -9.36276 5
10167 diulodi -9.36276 5
10168 diulodi -9.36276 5
10169 diulodi -9.36276 5
10170 diulodi -9.36276 5
10171 diulodi -9.36276 5
10172 diulodi -9.36276 5
10173 diulodi -9.36276 5
10174 diulodi -9.36276 5
10175 diulodi -9.36276 5
10176 diulodi -9.36276 5
10177 diulodi -9.36276 5
10178 diulodi -9.36276 5
10179 diulodi -9.36276 5
10180 diulodi -9.36276 5
10181 diulodi -9.36276 5
10182 diulodi -9.36276 5
10183 diulodi -9.36276 5
10184 diulodi -9.36276 5
10185 diulodi -9.36276 5
10186 diulodi -9.36276 5
10187 diulodi -9.36276 5
10188 diulodi -9.36276 5
10189 diulodi -9.36276 5
10190 diulodi -9.36276 5
10193 diulodi -9.36276 5
10194 diulodi -9.36276 5
10195 diulodi -9.36276 5
10196 diulodi -9.36276 5
10198 diulodi -9.36276 5
10199 diulodi -9.36276 5
10200 diulodi -9.36276 5
10201 diulodi -9.36276 5
10202 diulodi -9.36276 5
10203 diulodi -9.36276 5
10204 diulodi -9.36276 5
10205 diulodi -9.36276 5
10206 diulodi -9.36276 5
10207 diulodi -9.36276 5
10208 diulodi -9.36276 5
10209 diulodi -9.36276 5
10210 diulodi -9.36276 5
10211 diulodi -9.36276 5
10212 diulodi -9.36276 5
10213 diulodi -9.36276 5
10214 diulodi -9.36276 5
10215 diulodi -9.36276 5
10216 diulodi -9.36276 5
10217 diulodi -9.36276 5
10218 diulodi -9.36276 5
10219 diulodi -9.36276 5
10220 diulodi -9.36276 5
10221 diulodi -9.36276 5
10222 diulodi -9.36276 5
10223 diulodi -9.36276 5
10224 diulodi -9.36276 5
10225 diulodi -9.36276 5
10226 diulodi -9.36276 5
10227 diulodi -9.36276 5
10228 diulodi -9.36276 5
10229 diulodi -9.36276 5
10230 diulodi -9.36276 5
10231 diulodi -9.36276 5
10232 diulodi -9.36276 5
10233 diulodi -9.36276 5
10234 diulodi -9.36276 5
10235 diulodi -9.36276 5
10236 diulodi -9.36276 5
10237 diulodi -9.36276 5
10238 diulodi -9.36276 5
10239 diulodi -9.36276 5
10245 diulodi -9.36276 5
10246 diulodi -9.36276 5
10247 diulodi -9.36276 5
10248 diulodi -9.36276 5
10249 diulodi -9.36276 5
10250 diulodi -9.36276 5
10251 diulodi -9.36276 5
10252 diulodi -9.36276 5
10253 diulodi -9.36276 5
10254 diulodi -9.36276 5
10255 diulodi -9.36276 5
10256 diulodi -9.36276 5
10257 diulodi -9.36276 5
10258 diulodi -9.36276 5
10259 diulodi -9.36276 5
10260 diulodi -9.36276 5
10261 diulodi -9.36276 5
10262 diulodi -9.36276 5
10263 diulodi -9.36276 5
10264 diulodi -9.36276 5
10265 diulodi -9.36276 5
10266 diulodi -9.36276 5
10267 diulodi -9.36276 5
10268 diulodi -9.36276 5
10269 diulodi -9.36276 5
10270 diulodi -9.36276 5
10271 diulodi -9.36276 5
10272 diulodi -9.36276 5
10273 diulodi -9.36276 5
10274 diulodi -9.36276 5
10275 diulodi -9.36276 5
10276 diulodi -9.36276 5
10277 diulodi -9.36276 5
10278 diulodi -9.36276 5
10279 diulodi -9.36276 5
10280 diulodi -9.36276 5
10281 diulodi -9.36276 5
10282 diulodi -9.36276 5
10283 diulodi -9.36276 5
10284 diulodi -9.36276 5
10285 diulodi -9.36276 5
10286 diulodi -9.36276 5
10287 diulodi -9.36276 5
10288 diulodi -9.36276 5
10289 diulodi -9.36276 5
10290 diulodi -9.36276 5
10291 diulodi -9.36276 5
10292 diulodi -9.36276 5
10293 diulodi -9.36276 5
10294 diulodi -9.36276 5
10295 diulodi -9.36276 5
10296 diulodi -9.36276 5
10297 diulodi -9.36276 5
10298 diulodi -9.36276 5
10306 diulodi -9.36276 5
10307 diulodi -9.36276 5
10308 diulodi -9.36276 5
10309 diulodi -9.36276 5
10310 diulodi -9.36276 5
10311 diulodi -9.36276 5
10312 diulodi -9.36276 5
10313 diulodi -9.36276 5
10314 diulodi -9.36276 5
10315 diulodi -9.36276 5
10316 diulodi -9.36276 5
10317 diulodi -9.36276 5
10318 diulodi -9.36276 5
10319 diulodi -9.36276 5
10320 diulodi -9.36276 5
10321 diulodi -9.36276 5
10322 diulodi -9.36276 5
10323 diulodi -9.36276 5
10328 diulodi -9.36276 5
10329 diulodi -9.36276 5
10330 diulodi -9.36276 5
10331 diulodi -9.36276 5
10332 diulodi -9.36276 5
10333 diulodi -9.36276 5
10334 diulodi -9.36276 5
10346 diulodi -9.36276 5
10347 diulodi -9.36276 5
10348 diulodi -9.36276 5
10349 diulodi -9.36276 5
10350 diulodi -9.36276 5
10351 diulodi -9.36276 5
10352 diulodi -9.36276 5
10353 diulodi -9.36276 5
10354 diulodi -9.36276 5
10355 diulodi -9.36276 5
10356 diulodi -9.36276 5
10357 diulodi -9.36276 5
10358 diulodi -9.36276 5
10359 diulodi -9.36276 5
10360 diulodi -9.36276 5
10361 diulodi -9.36276 5
10362 diulodi -9.36276 5
10363 diulodi -9.36276 5
10364 diulodi -9.36276 5
10365 diulodi -9.36276 5
10366 diulodi -9.36276 5
10367 diulodi -9.36276 5
10368 diulodi -9.36276 5
10369 diulodi -9.36276 5
10370 diulodi -9.36276 5
10371 diulodi -9.36276 5
10372 diulodi -9.36276 5
10373 diulodi -9.36276 5
10374 diulodi -9.36276 5
10375 diulodi -9.36276 5
10376 diulodi -9.36276 5
10377 diulodi -9.36276 5
10378 diulodi -9.36276 5
10379 diulodi -9.36276 5
10380 diulodi -9.36276 5
10381 diulodi -9.36276 5
10382 diulodi -9.36276 5
10383 diulodi -9.36276 5
10384 diulodi -9.36276 5
10385 diulodi -9.36276 5
10386 diulodi -9.36276 5
11014 roluiro -9.36276 5
11015 roluiro -9.36276 5
11016 roluiro -9.36276 5
11017 roluiro -9.36276 5
11018 roluiro -9.36276 5
11019 roluiro -9.36276 5
11020 roluiro -9.36276 5
11021 roluiro -9.36276 5
11022 roluiro -9.36276 5
11023 roluiro -9.36276 5
11024 roluiro -9.36276 5
11025 roluiro -9.36276 5
11026 roluiro -9.36276 5
11027 roluiro -9.36276 5
11028 roluiro -9.36276 5
11029 roluiro -9.36276 5
11030 roluiro -9.36276 5
11031 roluiro -9.36276 5
11032 roluiro -9.36276 5
11033 roluiro -9.36276 5
11034 roluiro -9.36276 5
11035 roluiro -9.36276 5
11036 roluiro -9.36276 5
11037 roluiro -9.36276 5
11038 roluiro -9.36276 5
11039 roluiro -9.36276 5
11056 roluiro -9.36276 5
11057 roluiro -9.36276 5
11058 roluiro -9.36276 5
11059 roluiro -9.36276 5
11060 roluiro -9.36276 5
11061 roluiro -9.36276 5
11062 roluiro -9.36276 5
11063 roluiro -9.36276 5
11064 roluiro -9.36276 5
11065 roluiro -9.36276 5
11066 roluiro -9.36276 5
11067 roluiro -9.36276 5
11068 roluiro -9.36276 5
11069 roluiro -9.36276 5
11070 roluiro -9.36276 5
11071 roluiro -9.36276 5
11072 roluiro -9.36276 5
11073 roluiro -9.36276 5
11118 roluiro -9.36276 5
11119 roluiro -9.36276 5
11120 roluiro -9.36276 5
11121 roluiro -9.36276 5
11122 roluiro -9.36276 5
11123 roluiro -9.36276 5
11124 roluiro -9.36276 5
11125 roluiro -9.36276 5
11126 roluiro -9.36276 5
11146 roluiro -9.36276 5
11147 roluiro -9.36276 5
11148 roluiro -9.36276 5
11149 roluiro -9.36276 5
11150 roluiro -9.36276 5
11151 roluiro -9.36276 5
11152 roluiro -9.36276 5
11153 roluiro -9.36276 5
11154 roluiro -9.36276 5
11155 roluiro -9.36276 5
11156 roluiro -9.36276 5
11157 roluiro -9.36276 5
11158 roluiro -9.36276 5
11159 roluiro -9.36276 5
11160 roluiro -9.36276 5
11161 roluiro -9.36276 5
11162 roluiro -9.36276 5
11163 roluiro -9.36276 5
11164 roluiro -9.36276 5
11165 roluiro -9.36276 5
11166 roluiro -9.36276 5
11167 roluiro -9.36276 5
11168 roluiro -9.36276 5
11169 roluiro -9.36276 5
11170 roluiro -9.36276 5
11171 roluiro -9.36276 5
11172 roluiro -9.36276 5
11173 roluiro -9.36276 5
11174 roluiro -9.36276 5
11175 roluiro -9.36276 5
11176 roluiro -9.36276 5
11177 roluiro -9.36276 5
11178 roluiro -9.36276 5
11179 roluiro -9.36276 5
11180 roluiro -9.36276 5
11181 roluiro -9.36276 5
11182 roluiro -9.36276 5
11183 roluiro -9.36276 5
11184 roluiro -9.36276 5
11185 roluiro -9.36276 5
11186 roluiro -9.36276 5
11187 roluiro -9.36276 5
11188 roluiro -9.36276 5
11189 roluiro -9.36276 5
11190 roluiro -9.36276 5
11191 roluiro -9.36276 5
11192 roluiro -9.36276 5
11193 roluiro -9.36276 5
11194 roluiro -9.36276 5
11195 roluiro -9.36276 5
11196 roluiro -9.36276 5
11197 roluiro -9.36276 5
11198 roluiro -9.36276 5
11199 roluiro -9.36276 5
11200 roluiro -9.36276 5
11201 roluiro -9.36276 5
11202 roluiro -9.36276 5
11203 roluiro -9.36276 5
11204 roluiro -9.36276 5
11205 roluiro -9.36276 5
11206 roluiro -9.36276 5
11207 roluiro -9.36276 5
11208 roluiro -9.36276 5
11209 roluiro -9.36276 5
11210 roluiro -9.36276 5
11211 roluiro -9.36276 5
11212 roluiro -9.36276 5
11213 roluiro -9.36276 5
11214 roluiro -9.36276 5
11215 roluiro -9.36276 5
11216 roluiro -9.36276 5
11217 roluiro -9.36276 5
11218 roluiro -9.36276 5
11219 roluiro -9.36276 5
11220 roluiro -9.36276 5
11221 roluiro -9.36276 5
11222 roluiro -9.36276 5
11223 roluiro -9.36276 5
11224 roluiro -9.36276 5
11225 roluiro -9.36276 5
11226 roluiro -9.36276 5
11227 roluiro -9.36276 5
11228 roluiro -9.36276 5
11229 roluiro -9.36276 5
11230 roluiro -9.36276 5
11231 roluiro -9.36276 5
11232 roluiro -9.36276 5
11233 roluiro -9.36276 5
11551 uodriuo -9.36276 5
11552 uodriuo -9.36276 5
11553 uodriuo -9.36276 5
11554 uodriuo -9.36276 5
11555 uodriuo -9.36276 5
11556 uodriuo -9.36276 5
11557 uodriuo -9.36276 5
11558 uodriuo -9.36276 5
11559 uodriuo -9.36276 5
11560 uodriuo -9.36276 5
11561 uodriuo -9.36276 5
11562 uodriuo -9.36276 5
11563 uodriuo -9.36276 5
11564 uodriuo -9.36276 5
11565 uodriuo -9.36276 5
11619 roluiro -9.36276 5
11620 roluiro -9.36276 5
11621 roluiro -9.36276 5
11622 roluiro -9.36276 5
11623 roluiro -9.36276 5
11624 roluiro -9.36276 5
11625 roluiro -9.36276 5
11626 roluiro -9.36276 5
11631 roluiro -9.36276 5
11632 roluiro -9.36276 5
11633 roluiro -9.36276 5
11634 roluiro -9.36276 5
11635 roluiro -9.36276 5
11636 roluiro -9.36276 5
11637 roluiro -9.36276 5
11638 roluiro -9.36276 5
12068 ouirdou -9.36276 5
12069 ouirdou -9.36276 5
12070 ouirdou -9.36276 5
12071 ouirdou -9.36276 5
12072 ouirdou -9.36276 5
12073 ouirdou -9.36276 5
12074 ouirdou -9.36276 5
12075 ouirdou -9.36276 5
12076 ouirdou -9.36276 5
12077 ouirdou -9.36276 5
12078 ouirdou -9.36276 5
12079 ouirdou -9.36276 5
12080 ouirdou -9.36276 5
12081 ouirdou -9.36276 5
12082 ouirdou -9.36276 5
12083 ouirdou -9.36276 5
12084 ouirdou -9.36276 5
12085 ouirdou -9.36276 5
12086 ouirdou -9.36276 5
12087 ouirdou -9.36276 5
12088 ouirdou -9.36276 5
12089 ouirdou -9.36276 5
12090 ouirdou -9.36276 5
12091 ouirdou -9.36276 5
12092 ouirdou -9.36276 5
12093 ouirdou -9.36276 5
12094 ouirdou -9.36276 5
12095 ouirdou -9.36276 5
12096 ouirdou -9.36276 5
12097 ouirdou -9.36276 5
12098 ouirdou -9.36276 5
12099 ouirdou -9.36276 5
12100 ouirdou -9.36276 5
12101 ouirdou -9.36276 5
12102 ouirdou -9.36276 5
12103 ouirdou -9.36276 5
12104 ouirdou -9.36276 5
12105 ouirdou -9.36276 5
12106 ouirdou -9.36276 5
12107 ouirdou -9.36276 5
12108 ouirdou -9.36276 5
12109 ouirdou -9.36276 5
12110 ouirdou -9.36276 5
12111 ouirdou -9.36276 5
12112 ouirdou -9.36276 5
12113 ouirdou -9.36276 5
12114 ouirdou -9.36276 5
12115 ouirdou -9.36276 5
12116 ouirdou -9.36276 5
12117 ouirdou -9.36276 5
12118 ouirdou -9.36276 5
12119 ouirdou -9.36276 5
12120 ouirdou -9.36276 5
12121 ouirdou -9.36276 5
12122 ouirdou -9.36276 5
12123 ouirdou -9.36276 5
12124 ouirdou -9.36276 5
12125 ouirdou -9.36276 5
12126 ouirdou -9.36276 5
12127 ouirdou -9.36276 5
12128 ouirdou -9.36276 5
12129 ouirdou -9.36276 5
12130 ouirdou -9.36276 5
12131 ouirdou -9.36276 5
12132 ouirdou -9.36276 5
12133 ouirdou -9.36276 5
12134 ouirdou -9.36276 5
12135 ouirdou -9.36276 5
12136 ouirdou -9.36276 5
12137 ouirdou -9.36276 5
12138 ouirdou -9.36276 5
12139 ouirdou -9.36276 5
12140 ouirdou -9.36276 5
12141 ouirdou -9.36276 5
12142 ouirdou -9.36276 5
12448 idoruid -9.36276 5
12449 idoruid -9.36276 5
12450 idoruid -9.36276 5
12451 idoruid -9.36276 5
12452 idoruid -9.36276 5
12453 idoruid -9.36276 5
12454 idoruid -9.36276 5
12455 idoruid -9.36276 5
12456 idoruid -9.36276 5
12457 idoruid -9.36276 5
12458 idoruid -9.36276 5
12459 idoruid -9.36276 5
12460 idoruid -9.36276 5
12461 idoruid -9.36276 5
12462 idoruid -9.36276 5
12463 idoruid -9.36276 5
12464 idoruid -9.36276 5
12465 idoruid -9.36276 5
12466 idoruid -9.36276 5
12467 idoruid -9.36276 5
12468 idoruid -9.36276 5
12469 idoruid -9.36276 5
12470 idoruid -9.36276 5
12471 idoruid -9.36276 5
12472 idoruid -9.36276 5
12473 idoruid -9.36276 5
12474 idoruid -9.36276 5
12475 idoruid -9.36276 5
12476 idoruid -9.36276 5
12477 idoruid -9.36276 5
12478 idoruid -9.36276 5
12479 idoruid -9.36276 5
12480 idoruid -9.36276 5
12481 idoruid -9.36276 5
12482 idoruid -9.36276 5
12483 idoruid -9.36276 5
12484 idoruid -9.36276 5
12485 idoruid -9.36276 5
12486 idoruid -9.36276 5
12487 idoruid -9.36276 5
12488 idoruid -9.36276 5
12489 idoruid -9.36276 5
12490 idoruid -9.36276 5
12491 idoruid -9.36276 5
12492 idoruid -9.36276 5
12493 idoruid -9.36276 5
12494 idoruid -9.36276 5
12495 idoruid -9.36276 5
12496 idoruid -9.36276 5
12497 idoruid -9.36276 5
12498 idoruid -9.36276 5
12499 idoruid -9.36276 5
12500 idoruid -9.36276 5
12501 idoruid -9.36276 5
12502 idoruid -9.36276 5
12503 idoruid -9.36276 5
12504 idoruid -9.36276 5
12505 idoruid -9.36276 5
12506 idoruid -9.36276 5
12507 idoruid -9.36276 5
12508 idoruid -9.36276 5
12509 idoruid -9.36276 5
12510 idoruid -9.36276 5
12511 idoruid -9.36276 5
12512 idoruid -9.36276 5
12513 idoruid -9.36276 5
12514 idoruid -9.36276 5
12515 idoruid -9.36276 5
12516 idoruid -9.36276 5
12517 idoruid -9.36276 5
12518 idoruid -9.36276 5
12519 idoruid -9.36276 5
12520 idoruid -9.36276 5
12521 idoruid -9.36276 5
12522 idoruid -9.36276 5
12523 idoruid -9.36276 5
12524 idoruid -9.36276 5
12525 idoruid -9.36276 5
12526 idoruid -9.36276 5
12527 idoruid -9.36276 5
12528 idoruid -9.36276 5
12529 idoruid -9.36276 5
12530 idoruid -9.36276 5
12531 idoruid -9.36276 5
12532 idoruid -9.36276 5
12533 idoruid -9.36276 5
12534 idoruid -9.36276 5
12535 idoruid -9.36276 5
12536 idoruid -9.36276 5
12537 idoruid -9.36276 5
12538 idoruid -9.36276 5
12539 idoruid -9.36276 5
12540 idoruid -9.36276 5
12541 idoruid -9.36276 5
12542 idoruid -9.36276 5
12543 idoruid -9.36276 5
12544 idoruid -9.36276 5
12545 idoruid -9.36276 5
12546 idoruid -9.36276 5
12547 idoruid -9.36276 5
12548 idoruid -9.36276 5
12549 idoruid -9.36276 5
12552 idoruid -9.36276 5
12553 idoruid -9.36276 5
12554 idoruid -9.36276 5
12555 idoruid -9.36276 5
12556 idoruid -9.36276 5
12557 idoruid -9.36276 5
12558 idoruid -9.36276 5
12559 idoruid -9.36276 5
12560 idoruid -9.36276 5
12561 idoruid -9.36276 5
12562 idoruid -9.36276 5
12563 idoruid -9.36276 5
12564 idoruid -9.36276 5
12565 idoruid -9.36276 5
12566 idoruid -9.36276 5
12567 idoruid -9.36276 5
12568 idoruid -9.36276 5
12569 idoruid -9.36276 5
12570 idoruid -9.36276 5
12571 idoruid -9.36276 5
12572 idoruid -9.36276 5
12573 idoruid -9.36276 5
12574 idoruid -9.36276 5
12575 idoruid -9.36276 5
12576 idoruid -9.36276 5
12577 idoruid -9.36276 5
12578 idoruid -9.36276 5
12579 idoruid -9.36276 5
12580 idoruid -9.36276 5
12581 idoruid -9.36276 5
12582 idoruid -9.36276 5
12583 idoruid -9.36276 5
12584 idoruid -9.36276 5
12585 idoruid -9.36276 5
12586 idoruid -9.36276 5
12587 idoruid -9.36276 5
12588 idoruid -9.36276 5
12589 idoruid -9.36276 5
12590 idoruid -9.36276 5
12591 idoruid -9.36276 5
12592 idoruid -9.36276 5
12593 idoruid -9.36276 5
12594 idoruid -9.36276 5
12595 idoruid -9.36276 5
12596 idoruid -9.36276 5
12597 idoruid -9.36276 5
12598 idoruid -9.36276 5
12599 idoruid -9.36276 5
12619 idoruid -9.36276 5
12620 idoruid -9.36276 5
12621 idoruid -9.36276 5
12622 idoruid -9.36276 5
12623 idoruid -9.36276 5
12624 idoruid -9.36276 5
12625 idoruid -9.36276 5
12626 idoruid -9.36276 5
12627 idoruid -9.36276 5
12628 idoruid -9.36276 5
12629 idoruid -9.36276 5
12630 idoruid -9.36276 5
12631 idoruid -9.36276 5
12632 idoruid -9.36276 5
12633 idoruid -9.36276 5
12634 idoruid -9.36276 5
12635 idoruid -9.36276 5
12636 idoruid -9.36276 5
12637 idoruid -9.36276 5
12638 idoruid -9.36276 5
12639 idoruid -9.36276 5
12640 idoruid -9.36276 5
12641 idoruid -9.36276 5
12642 idoruid -9.36276 5
12643 idoruid -9.36276 5
12651 idoruid -9.36276 5
12652 idoruid -9.36276 5
12653 idoruid -9.36276 5
12654 idoruid -9.36276 5
12655 idoruid -9.36276 5
12656 idoruid -9.36276 5
12657 idoruid -9.36276 5
12658 idoruid -9.36276 5
12659 idoruid -9.36276 5
12660 idoruid -9.36276 5
12661 idoruid -9.36276 5
12662 idoruid -9.36276 5
12663 idoruid -9.36276 5
12664 idoruid -9.36276 5
12665 idoruid -9.36276 5
12666 idoruid -9.36276 5
12667 idoruid -9.36276 5
12668 idoruid -9.36276 5
12669 idoruid -9.36276 5
12670 idoruid -9.36276 5
12671 idoruid -9.36276 5
12672 idoruid -9.36276 5
12673 idoruid -9.36276 5
12674 idoruid -9.36276 5
12675 idoruid -9.36276 5
12676 idoruid -9.36276 5
12677 idoruid -9.36276 5
12678 idoruid -9.36276 5
12679 idoruid -9.36276 5
12680 idoruid -9.36276 5
12681 idoruid -9.36276 5
12682 idoruid -9.36276 5
12683 idoruid -9.36276 5
12684 idoruid -9.36276 5
12685 idoruid -9.36276 5
12686 idoruid -9.36276 5
12693 dourido -9.36276 5
12694 dourido -9.36276 5
12695 dourido -9.36276 5
12696 dourido -9.36276 5
12697 dourido -9.36276 5
12698 dourido -9.36276 5
12699 dourido -9.36276 5
12700 dourido -9.36276 5
12701 dourido -9.36276 5
