Iteration_Number  Configuration  Energy  Contact_count
10015 lurulldd -9.1 4
10016 lurulldd -9.1 4
10017 lurulldd -9.1 4
10018 lurulldd -9.1 4
10019 lurulldd -9.1 4
10024 lurulldd -9.1 4
10025 lurulldd -9.1 4
10026 lurulldd -9.1 4
10027 lurulldd -9.1 4
10029 lurulldd -9.1 4
10030 lurulldd -9.1 4
10031 lurulldd -9.1 4
10032 lurulldd -9.1 4
10033 lurulldd -9.1 4
10034 lurulldd -9.1 4
10035 lurulldd -9.1 4
10049 lurulldd -9.1 4
10050 lurulldd -9.1 4
10051 lurulldd -9.1 4
10052 lurulldd -9.1 4
10053 lurulldd -9.1 4
10055 lurulldd -9.1 4
10063 lurulldd -9.1 4
10064 lurulldd -9.1 4
10065 lurulldd -9.1 4
10066 lurulldd -9.1 4
10067 lurulldd -9.1 4
10068 lurulldd -9.1 4
10069 lurulldd -9.1 4
10070 lurulldd -9.1 4
10071 lurulldd -9.1 4
10072 lurulldd -9.1 4
10073 lurulldd -9.1 4
10074 lurulldd -9.1 4
10075 lurulldd -9.1 4
10076 lurulldd -9.1 4
10077 lurulldd -9.1 4
10078 lurulldd -9.1 4
10079 lurulldd -9.1 4
10080 lurulldd -9.1 4
10081 lurulldd -9.1 4
10082 lurulldd -9.1 4
10083 lurulldd -9.1 4
10084 lurulldd -9.1 4
10085 lurulldd -9.1 4
10094 lurulldd -9.1 4
10099 lurulldd -9.1 4
10100 lurulldd -9.1 4
10101 lurulldd -9.1 4
10102 lurulldd -9.1 4
10103 lurulldd -9.1 4
10104 lurulldd -9.1 4
10105 lurulldd -9.1 4
10106 lurulldd -9.1 4
10132 lurulldd -9.1 4
10133 lurulldd -9.1 4
10134 lurulldd -9.1 4
10135 lurulldd -9.1 4
10136 lurulldd -9.1 4
10137 lurulldd -9.1 4
10138 lurulldd -9.1 4
10139 lurulldd -9.1 4
10140 lurulldd -9.1 4
10141 lurulldd -9.1 4
10142 lurulldd -9.1 4
10145 lurulldd -9.1 4
10146 lurulldd -9.1 4
10148 lurulldd -9.1 4
10149 lurulldd -9.1 4
10150 lurulldd -9.1 4
10151 lurulldd -9.1 4
10152 lurulldd -9.1 4
10153 lurulldd -9.1 4
10154 lurulldd -9.1 4
10155 lurulldd -9.1 4
10156 lurulldd -9.1 4
10157 lurulldd -9.1 4
10158 lurulldd -9.1 4
10159 lurulldd -9.1 4
10160 lurulldd -9.1 4
10161 lurulldd -9.1 4
10162 lurulldd -9.1 4
10163 lurulldd -9.1 4
10164 lurulldd -9.1 4
10165 lurulldd -9.1 4
10166 lurulldd -9.1 4
10167 lurulldd -9.1 4
10168 lurulldd -9.1 4
10169 lurulldd -9.1 4
10170 lurulldd -9.1 4
10171 lurulldd -9.1 4
10172 lurulldd -9.1 4
10173 lurulldd -9.1 4
10174 lurulldd -9.1 4
10175 lurulldd -9.1 4
10176 lurulldd -9.1 4
10177 lurulldd -9.1 4
10178 lurulldd -9.1 4
10179 lurulldd -9.1 4
10180 lurulldd -9.1 4
10181 lurulldd -9.1 4
10182 lurulldd -9.1 4
10183 lurulldd -9.1 4
10184 lurulldd -9.1 4
10185 lurulldd -9.1 4
10186 lurulldd -9.1 4
10187 lurulldd -9.1 4
10188 lurulldd -9.1 4
10189 lurulldd -9.1 4
10190 lurulldd -9.1 4
10191 lurulldd -9.1 4
10192 lurulldd -9.1 4
10193 lurulldd -9.1 4
10194 lurulldd -9.1 4
10195 lurulldd -9.1 4
10196 lurulldd -9.1 4
10197 lurulldd -9.1 4
10198 lurulldd -9.1 4
10199 lurulldd -9.1 4
10200 lurulldd -9.1 4
10202 lurulldd -9.1 4
10203 lurulldd -9.1 4
10204 lurulldd -9.1 4
10205 lurulldd -9.1 4
10206 lurulldd -9.1 4
10207 lurulldd -9.1 4
10208 lurulldd -9.1 4
10209 lurulldd -9.1 4
10211 lurulldd -9.1 4
10212 lurulldd -9.1 4
10213 lurulldd -9.1 4
10214 lurulldd -9.1 4
10215 lurulldd -9.1 4
10216 lurulldd -9.1 4
10217 lurulldd -9.1 4
10218 lurulldd -9.1 4
10224 lurulldd -9.1 4
10225 lurulldd -9.1 4
10226 lurulldd -9.1 4
10227 lurulldd -9.1 4
10228 lurulldd -9.1 4
10229 lurulldd -9.1 4
10230 lurulldd -9.1 4
10231 lurulldd -9.1 4
10232 lurulldd -9.1 4
10234 lurulldd -9.1 4
10239 lurulldd -9.1 4
10244 lurulldd -9.1 4
10245 lurulldd -9.1 4
10246 lurulldd -9.1 4
10247 lurulldd -9.1 4
10252 lurulldd -9.1 4
10254 lurulldd -9.1 4
10255 lurulldd -9.1 4
10256 lurulldd -9.1 4
10257 lurulldd -9.1 4
10258 lurulldd -9.1 4
10259 lurulldd -9.1 4
10260 lurulldd -9.1 4
10261 lurulldd -9.1 4
10264 lurulldd -9.1 4
10265 lurulldd -9.1 4
10266 lurulldd -9.1 4
10268 lurulldd -9.1 4
10269 lurulldd -9.1 4
10270 lurulldd -9.1 4
10271 lurulldd -9.1 4
10272 lurulldd -9.1 4
10273 lurulldd -9.1 4
10274 lurulldd -9.1 4
10275 lurulldd -9.1 4
10276 lurulldd -9.1 4
10277 lurulldd -9.1 4
10278 lurulldd -9.1 4
10279 lurulldd -9.1 4
10280 lurulldd -9.1 4
10281 lurulldd -9.1 4
10282 lurulldd -9.1 4
10286 lurulldd -9.1 4
10287 lurulldd -9.1 4
10288 lurulldd -9.1 4
10289 lurulldd -9.1 4
10290 lurulldd -9.1 4
10291 lurulldd -9.1 4
10292 lurulldd -9.1 4
10293 lurulldd -9.1 4
10294 lurulldd -9.1 4
10295 lurulldd -9.1 4
10296 lurulldd -9.1 4
10297 lurulldd -9.1 4
10298 lurulldd -9.1 4
10299 lurulldd -9.1 4
10300 lurulldd -9.1 4
10301 lurulldd -9.1 4
10302 lurulldd -9.1 4
10303 lurulldd -9.1 4
10307 lurulldd -9.1 4
10308 lurulldd -9.1 4
10317 lurulldd -9.1 4
10318 lurulldd -9.1 4
10319 lurulldd -9.1 4
10320 lurulldd -9.1 4
10321 lurulldd -9.1 4
10323 lurulldd -9.1 4
10324 lurulldd -9.1 4
10325 lurulldd -9.1 4
10326 lurulldd -9.1 4
10327 lurulldd -9.1 4
10328 lurulldd -9.1 4
10329 lurulldd -9.1 4
10330 lurulldd -9.1 4
10331 lurulldd -9.1 4
10332 lurulldd -9.1 4
10333 lurulldd -9.1 4
10334 lurulldd -9.1 4
10335 lurulldd -9.1 4
10336 lurulldd -9.1 4
10337 lurulldd -9.1 4
10338 lurulldd -9.1 4
10340 lurulldd -9.1 4
10341 lurulldd -9.1 4
10343 lurulldd -9.1 4
10344 lurulldd -9.1 4
10345 lurulldd -9.1 4
10346 lurulldd -9.1 4
10347 lurulldd -9.1 4
10348 lurulldd -9.1 4
10349 lurulldd -9.1 4
10350 lurulldd -9.1 4
10351 lurulldd -9.1 4
10352 lurulldd -9.1 4
10353 lurulldd -9.1 4
10356 lurulldd -9.1 4
10357 lurulldd -9.1 4
10358 lurulldd -9.1 4
10359 lurulldd -9.1 4
10360 lurulldd -9.1 4
10361 lurulldd -9.1 4
10362 lurulldd -9.1 4
10363 lurulldd -9.1 4
10364 lurulldd -9.1 4
10365 lurulldd -9.1 4
10366 lurulldd -9.1 4
10367 lurulldd -9.1 4
10368 lurulldd -9.1 4
10371 lurulldd -9.1 4
10373 lurulldd -9.1 4
10374 lurulldd -9.1 4
10381 lurulldd -9.1 4
10382 lurulldd -9.1 4
10383 lurulldd -9.1 4
10384 lurulldd -9.1 4
10385 lurulldd -9.1 4
10386 lurulldd -9.1 4
10387 lurulldd -9.1 4
10388 lurulldd -9.1 4
10389 lurulldd -9.1 4
10390 lurulldd -9.1 4
10391 lurulldd -9.1 4
10392 lurulldd -9.1 4
10393 lurulldd -9.1 4
10394 lurulldd -9.1 4
10395 lurulldd -9.1 4
10396 lurulldd -9.1 4
10397 lurulldd -9.1 4
10398 lurulldd -9.1 4
10399 lurulldd -9.1 4
10400 lurulldd -9.1 4
10401 lurulldd -9.1 4
10402 lurulldd -9.1 4
10403 lurulldd -9.1 4
10404 lurulldd -9.1 4
10405 lurulldd -9.1 4
10406 lurulldd -9.1 4
10407 lurulldd -9.1 4
10408 lurulldd -9.1 4
10409 lurulldd -9.1 4
10410 lurulldd -9.1 4
10411 lurulldd -9.1 4
10412 lurulldd -9.1 4
10416 lurulldd -9.1 4
10417 lurulldd -9.1 4
10418 lurulldd -9.1 4
10423 lurulldd -9.1 4
10424 lurulldd -9.1 4
10425 lurulldd -9.1 4
10447 lurulldd -9.1 4
10448 lurulldd -9.1 4
10449 lurulldd -9.1 4
10450 lurulldd -9.1 4
10451 lurulldd -9.1 4
10452 lurulldd -9.1 4
10453 lurulldd -9.1 4
10454 lurulldd -9.1 4
10455 lurulldd -9.1 4
10456 lurulldd -9.1 4
10472 lurulldd -9.1 4
10473 lurulldd -9.1 4
10474 lurulldd -9.1 4
10475 lurulldd -9.1 4
10479 lurulldd -9.1 4
10484 lurulldd -9.1 4
10485 lurulldd -9.1 4
10486 lurulldd -9.1 4
10487 lurulldd -9.1 4
10488 lurulldd -9.1 4
10489 lurulldd -9.1 4
10490 lurulldd -9.1 4
10491 lurulldd -9.1 4
10492 lurulldd -9.1 4
10493 lurulldd -9.1 4
10494 lurulldd -9.1 4
10495 lurulldd -9.1 4
10496 lurulldd -9.1 4
10497 lurulldd -9.1 4
10501 lurulldd -9.1 4
10502 lurulldd -9.1 4
10503 lurulldd -9.1 4
10504 lurulldd -9.1 4
10505 lurulldd -9.1 4
10506 lurulldd -9.1 4
10507 lurulldd -9.1 4
10508 lurulldd -9.1 4
10509 lurulldd -9.1 4
10510 lurulldd -9.1 4
10512 lurulldd -9.1 4
10513 lurulldd -9.1 4
10514 lurulldd -9.1 4
10515 lurulldd -9.1 4
10516 lurulldd -9.1 4
10517 lurulldd -9.1 4
10520 lurulldd -9.1 4
10521 lurulldd -9.1 4
10522 lurulldd -9.1 4
10523 lurulldd -9.1 4
10524 lurulldd -9.1 4
10525 lurulldd -9.1 4
10526 lurulldd -9.1 4
10527 lurulldd -9.1 4
10528 lurulldd -9.1 4
10529 lurulldd -9.1 4
10530 lurulldd -9.1 4
10531 lurulldd -9.1 4
10532 lurulldd -9.1 4
10533 lurulldd -9.1 4
10534 lurulldd -9.1 4
10535 lurulldd -9.1 4
10536 lurulldd -9.1 4
10537 lurulldd -9.1 4
10538 lurulldd -9.1 4
10539 lurulldd -9.1 4
10540 lurulldd -9.1 4
10541 lurulldd -9.1 4
10542 lurulldd -9.1 4
10543 lurulldd -9.1 4
10544 lurulldd -9.1 4
10545 lurulldd -9.1 4
10546 lurulldd -9.1 4
10547 lurulldd -9.1 4
10573 lurulldd -9.1 4
10578 lurulldd -9.1 4
10579 lurulldd -9.1 4
10580 lurulldd -9.1 4
10586 lurulldd -9.1 4
10587 lurulldd -9.1 4
10588 lurulldd -9.1 4
10589 lurulldd -9.1 4
10590 lurulldd -9.1 4
10591 lurulldd -9.1 4
10592 lurulldd -9.1 4
10593 lurulldd -9.1 4
10594 lurulldd -9.1 4
10595 lurulldd -9.1 4
10596 lurulldd -9.1 4
10614 lurulldd -9.1 4
10616 lurulldd -9.1 4
10617 lurulldd -9.1 4
10618 lurulldd -9.1 4
10619 lurulldd -9.1 4
10620 lurulldd -9.1 4
10621 lurulldd -9.1 4
10622 lurulldd -9.1 4
10623 lurulldd -9.1 4
10624 lurulldd -9.1 4
10625 lurulldd -9.1 4
10626 lurulldd -9.1 4
10627 lurulldd -9.1 4
10628 lurulldd -9.1 4
10629 lurulldd -9.1 4
10630 lurulldd -9.1 4
10631 lurulldd -9.1 4
10632 lurulldd -9.1 4
10633 lurulldd -9.1 4
10634 lurulldd -9.1 4
10635 lurulldd -9.1 4
10636 lurulldd -9.1 4
10637 lurulldd -9.1 4
10638 lurulldd -9.1 4
10639 lurulldd -9.1 4
10640 lurulldd -9.1 4
10641 lurulldd -9.1 4
10642 lurulldd -9.1 4
10643 lurulldd -9.1 4
10644 lurulldd -9.1 4
10645 lurulldd -9.1 4
10646 lurulldd -9.1 4
10647 lurulldd -9.1 4
10648 lurulldd -9.1 4
10649 lurulldd -9.1 4
10650 lurulldd -9.1 4
10652 lurulldd -9.1 4
10653 lurulldd -9.1 4
10654 lurulldd -9.1 4
10655 lurulldd -9.1 4
10656 lurulldd -9.1 4
10657 lurulldd -9.1 4
10658 lurulldd -9.1 4
10659 lurulldd -9.1 4
10661 lurulldd -9.1 4
10671 lurulldd -9.1 4
10672 lurulldd -9.1 4
10673 lurulldd -9.1 4
10674 lurulldd -9.1 4
10675 lurulldd -9.1 4
10676 lurulldd -9.1 4
10677 lurulldd -9.1 4
10678 lurulldd -9.1 4
10679 lurulldd -9.1 4
10680 lurulldd -9.1 4
10681 lurulldd -9.1 4
10682 lurulldd -9.1 4
10683 lurulldd -9.1 4
10687 lurulldd -9.1 4
10689 lurulldd -9.1 4
10690 lurulldd -9.1 4
10691 lurulldd -9.1 4
10734 lurulldd -9.1 4
10735 lurulldd -9.1 4
10736 lurulldd -9.1 4
10737 lurulldd -9.1 4
10738 lurulldd -9.1 4
10739 lurulldd -9.1 4
10740 lurulldd -9.1 4
10741 lurulldd -9.1 4
10744 lurulldd -9.1 4
10745 lurulldd -9.1 4
10746 lurulldd -9.1 4
10751 lurulldd -9.1 4
10752 lurulldd -9.1 4
10753 lurulldd -9.1 4
10756 lurulldd -9.1 4
10757 lurulldd -9.1 4
10758 lurulldd -9.1 4
10759 lurulldd -9.1 4
10760 lurulldd -9.1 4
10761 lurulldd -9.1 4
10762 lurulldd -9.1 4
10763 lurulldd -9.1 4
10764 lurulldd -9.1 4
10771 lurulldd -9.1 4
10772 lurulldd -9.1 4
10773 lurulldd -9.1 4
10774 lurulldd -9.1 4
10775 lurulldd -9.1 4
10776 lurulldd -9.1 4
10777 lurulldd -9.1 4
10778 lurulldd -9.1 4
10779 lurulldd -9.1 4
10780 lurulldd -9.1 4
10781 lurulldd -9.1 4
10782 lurulldd -9.1 4
10783 lurulldd -9.1 4
10784 lurulldd -9.1 4
10785 lurulldd -9.1 4
10786 lurulldd -9.1 4
10787 lurulldd -9.1 4
10788 lurulldd -9.1 4
10789 lurulldd -9.1 4
10790 lurulldd -9.1 4
10791 lurulldd -9.1 4
10792 lurulldd -9.1 4
10793 lurulldd -9.1 4
10794 lurulldd -9.1 4
10795 lurulldd -9.1 4
10796 lurulldd -9.1 4
10797 lurulldd -9.1 4
10798 lurulldd -9.1 4
10802 lurulldd -9.1 4
10803 lurulldd -9.1 4
10804 lurulldd -9.1 4
10805 lurulldd -9.1 4
10806 lurulldd -9.1 4
10807 lurulldd -9.1 4
10808 lurulldd -9.1 4
10809 lurulldd -9.1 4
10810 lurulldd -9.1 4
10811 lurulldd -9.1 4
10812 lurulldd -9.1 4
10813 lurulldd -9.1 4
10814 lurulldd -9.1 4
10815 lurulldd -9.1 4
10816 lurulldd -9.1 4
10817 lurulldd -9.1 4
10818 lurulldd -9.1 4
10819 lurulldd -9.1 4
10820 lurulldd -9.1 4
10821 lurulldd -9.1 4
10822 lurulldd -9.1 4
10823 lurulldd -9.1 4
10824 lurulldd -9.1 4
10825 lurulldd -9.1 4
10826 lurulldd -9.1 4
10827 lurulldd -9.1 4
10828 lurulldd -9.1 4
10829 lurulldd -9.1 4
10830 lurulldd -9.1 4
10831 lurulldd -9.1 4
10832 lurulldd -9.1 4
10833 lurulldd -9.1 4
10834 lurulldd -9.1 4
10835 lurulldd -9.1 4
10836 lurulldd -9.1 4
10837 lurulldd -9.1 4
10838 lurulldd -9.1 4
10839 lurulldd -9.1 4
10845 lurulldd -9.1 4
10846 lurulldd -9.1 4
10847 lurulldd -9.1 4
10848 lurulldd -9.1 4
10849 lurulldd -9.1 4
10851 lurulldd -9.1 4
10852 lurulldd -9.1 4
10853 lurulldd -9.1 4
10854 lurulldd -9.1 4
10855 lurulldd -9.1 4
10856 lurulldd -9.1 4
10857 lurulldd -9.1 4
10858 lurulldd -9.1 4
10859 lurulldd -9.1 4
10860 lurulldd -9.1 4
10861 lurulldd -9.1 4
10862 lurulldd -9.1 4
10867 lurulldd -9.1 4
10868 lurulldd -9.1 4
10869 lurulldd -9.1 4
10870 lurulldd -9.1 4
10871 lurulldd -9.1 4
10872 lurulldd -9.1 4
10873 lurulldd -9.1 4
10874 lurulldd -9.1 4
10875 lurulldd -9.1 4
10876 lurulldd -9.1 4
10877 lurulldd -9.1 4
10878 lurulldd -9.1 4
10879 lurulldd -9.1 4
10884 lurulldd -9.1 4
10885 lurulldd -9.1 4
10886 lurulldd -9.1 4
10887 lurulldd -9.1 4
10888 lurulldd -9.1 4
10889 lurulldd -9.1 4
10890 lurulldd -9.1 4
10891 lurulldd -9.1 4
10892 lurulldd -9.1 4
10893 lurulldd -9.1 4
10894 lurulldd -9.1 4
10895 lurulldd -9.1 4
10896 lurulldd -9.1 4
10897 lurulldd -9.1 4
10898 lurulldd -9.1 4
10899 lurulldd -9.1 4
10905 lurulldd -9.1 4
10906 lurulldd -9.1 4
10907 lurulldd -9.1 4
10908 lurulldd -9.1 4
10909 lurulldd -9.1 4
10910 lurulldd -9.1 4
10911 lurulldd -9.1 4
10912 lurulldd -9.1 4
10913 lurulldd -9.1 4
10914 lurulldd -9.1 4
10915 lurulldd -9.1 4
10916 lurulldd -9.1 4
10917 lurulldd -9.1 4
10918 lurulldd -9.1 4
10919 lurulldd -9.1 4
10920 lurulldd -9.1 4
10921 lurulldd -9.1 4
10922 lurulldd -9.1 4
10927 lurulldd -9.1 4
10928 lurulldd -9.1 4
10929 lurulldd -9.1 4
10930 lurulldd -9.1 4
10931 lurulldd -9.1 4
10932 lurulldd -9.1 4
10933 lurulldd -9.1 4
10934 lurulldd -9.1 4
10935 lurulldd -9.1 4
10936 lurulldd -9.1 4
10938 lurulldd -9.1 4
10939 lurulldd -9.1 4
10940 lurulldd -9.1 4
10941 lurulldd -9.1 4
10942 lurulldd -9.1 4
10943 lurulldd -9.1 4
10944 lurulldd -9.1 4
10945 lurulldd -9.1 4
10946 lurulldd -9.1 4
10947 lurulldd -9.1 4
10948 lurulldd -9.1 4
10949 lurulldd -9.1 4
10950 lurulldd -9.1 4
10951 lurulldd -9.1 4
10952 lurulldd -9.1 4
10953 lurulldd -9.1 4
10954 lurulldd -9.1 4
10958 lurulldd -9.1 4
10959 lurulldd -9.1 4
10960 lurulldd -9.1 4
10961 lurulldd -9.1 4
10962 lurulldd -9.1 4
10963 lurulldd -9.1 4
10964 lurulldd -9.1 4
10965 lurulldd -9.1 4
10966 lurulldd -9.1 4
10967 lurulldd -9.1 4
10968 lurulldd -9.1 4
10969 lurulldd -9.1 4
10970 lurulldd -9.1 4
10972 lurulldd -9.1 4
10973 lurulldd -9.1 4
10974 lurulldd -9.1 4
10975 lurulldd -9.1 4
10976 lurulldd -9.1 4
10977 lurulldd -9.1 4
10978 lurulldd -9.1 4
10979 lurulldd -9.1 4
10980 lurulldd -9.1 4
10981 lurulldd -9.1 4
10982 lurulldd -9.1 4
10983 lurulldd -9.1 4
10984 lurulldd -9.1 4
10985 lurulldd -9.1 4
10986 lurulldd -9.1 4
10987 lurulldd -9.1 4
10988 lurulldd -9.1 4
11016 lurulldd -9.1 4
11017 lurulldd -9.1 4
11018 lurulldd -9.1 4
11019 lurulldd -9.1 4
11020 lurulldd -9.1 4
11047 lurulldd -9.1 4
11048 lurulldd -9.1 4
11049 lurulldd -9.1 4
11050 lurulldd -9.1 4
11056 lurulldd -9.1 4
11057 lurulldd -9.1 4
11058 lurulldd -9.1 4
11059 lurulldd -9.1 4
11065 lurulldd -9.1 4
11066 lurulldd -9.1 4
11067 lurulldd -9.1 4
11068 lurulldd -9.1 4
11069 lurulldd -9.1 4
11070 lurulldd -9.1 4
11071 lurulldd -9.1 4
11072 lurulldd -9.1 4
11073 lurulldd -9.1 4
11074 lurulldd -9.1 4
11075 lurulldd -9.1 4
11076 lurulldd -9.1 4
11077 lurulldd -9.1 4
11078 lurulldd -9.1 4
11079 lurulldd -9.1 4
11080 lurulldd -9.1 4
11081 lurulldd -9.1 4
11082 lurulldd -9.1 4
11085 lurulldd -9.1 4
11087 lurulldd -9.1 4
11088 lurulldd -9.1 4
11089 lurulldd -9.1 4
11090 lurulldd -9.1 4
11097 lurulldd -9.1 4
11098 lurulldd -9.1 4
11099 lurulldd -9.1 4
11100 lurulldd -9.1 4
11101 lurulldd -9.1 4
11102 lurulldd -9.1 4
11105 lurulldd -9.1 4
11106 lurulldd -9.1 4
11107 lurulldd -9.1 4
11108 lurulldd -9.1 4
11109 lurulldd -9.1 4
11110 lurulldd -9.1 4
11114 lurulldd -9.1 4
11115 lurulldd -9.1 4
11116 lurulldd -9.1 4
11118 lurulldd -9.1 4
11119 lurulldd -9.1 4
11120 lurulldd -9.1 4
11121 lurulldd -9.1 4
11122 lurulldd -9.1 4
11123 lurulldd -9.1 4
11124 lurulldd -9.1 4
11125 lurulldd -9.1 4
11126 lurulldd -9.1 4
11127 lurulldd -9.1 4
11128 lurulldd -9.1 4
11129 lurulldd -9.1 4
11130 lurulldd -9.1 4
11131 lurulldd -9.1 4
11132 lurulldd -9.1 4
11133 lurulldd -9.1 4
11134 lurulldd -9.1 4
11135 lurulldd -9.1 4
11136 lurulldd -9.1 4
11137 lurulldd -9.1 4
11138 lurulldd -9.1 4
11139 lurulldd -9.1 4
11140 lurulldd -9.1 4
11141 lurulldd -9.1 4
11142 lurulldd -9.1 4
11143 lurulldd -9.1 4
11144 lurulldd -9.1 4
11145 lurulldd -9.1 4
11146 lurulldd -9.1 4
11147 lurulldd -9.1 4
11148 lurulldd -9.1 4
11149 lurulldd -9.1 4
11150 lurulldd -9.1 4
11151 lurulldd -9.1 4
11152 lurulldd -9.1 4
11153 lurulldd -9.1 4
11154 lurulldd -9.1 4
11155 lurulldd -9.1 4
11156 lurulldd -9.1 4
11157 lurulldd -9.1 4
11158 lurulldd -9.1 4
11159 lurulldd -9.1 4
11160 lurulldd -9.1 4
11161 lurulldd -9.1 4
11175 lurulldd -9.1 4
11176 lurulldd -9.1 4
11177 lurulldd -9.1 4
11178 lurulldd -9.1 4
11179 lurulldd -9.1 4
11180 lurulldd -9.1 4
11181 lurulldd -9.1 4
11182 lurulldd -9.1 4
11183 lurulldd -9.1 4
11184 lurulldd -9.1 4
11185 lurulldd -9.1 4
11186 lurulldd -9.1 4
11187 lurulldd -9.1 4
11189 lurulldd -9.1 4
11190 lurulldd -9.1 4
11199 lurulldd -9.1 4
11200 lurulldd -9.1 4
11201 lurulldd -9.1 4
11202 lurulldd -9.1 4
11203 lurulldd -9.1 4
11204 lurulldd -9.1 4
11205 lurulldd -9.1 4
11206 lurulldd -9.1 4
11207 lurulldd -9.1 4
11208 lurulldd -9.1 4
11209 lurulldd -9.1 4
11210 lurulldd -9.1 4
11211 lurulldd -9.1 4
11212 lurulldd -9.1 4
11220 lurulldd -9.1 4
11221 lurulldd -9.1 4
11222 lurulldd -9.1 4
11223 lurulldd -9.1 4
11224 lurulldd -9.1 4
11225 lurulldd -9.1 4
11226 lurulldd -9.1 4
11227 lurulldd -9.1 4
11228 lurulldd -9.1 4
11229 lurulldd -9.1 4
11230 lurulldd -9.1 4
11231 lurulldd -9.1 4
11232 lurulldd -9.1 4
11237 lurulldd -9.1 4
11238 lurulldd -9.1 4
11239 lurulldd -9.1 4
11240 lurulldd -9.1 4
11241 lurulldd -9.1 4
11242 lurulldd -9.1 4
11243 lurulldd -9.1 4
11244 lurulldd -9.1 4
11245 lurulldd -9.1 4
11246 lurulldd -9.1 4
11247 lurulldd -9.1 4
11248 lurulldd -9.1 4
11254 lurulldd -9.1 4
11255 lurulldd -9.1 4
11260 lurulldd -9.1 4
11261 lurulldd -9.1 4
11262 lurulldd -9.1 4
11265 lurulldd -9.1 4
11266 lurulldd -9.1 4
11267 lurulldd -9.1 4
11268 lurulldd -9.1 4
11269 lurulldd -9.1 4
11270 lurulldd -9.1 4
11271 lurulldd -9.1 4
11272 lurulldd -9.1 4
11273 lurulldd -9.1 4
11274 lurulldd -9.1 4
11275 lurulldd -9.1 4
11276 lurulldd -9.1 4
11280 lurulldd -9.1 4
11281 lurulldd -9.1 4
11282 lurulldd -9.1 4
11283 lurulldd -9.1 4
11284 lurulldd -9.1 4
11285 lurulldd -9.1 4
11286 lurulldd -9.1 4
11287 lurulldd -9.1 4
11288 lurulldd -9.1 4
11289 lurulldd -9.1 4
11293 lurulldd -9.1 4
11294 lurulldd -9.1 4
11295 lurulldd -9.1 4
11296 lurulldd -9.1 4
11297 lurulldd -9.1 4
11298 lurulldd -9.1 4
11299 lurulldd -9.1 4
11300 lurulldd -9.1 4
11302 lurulldd -9.1 4
11311 lurulldd -9.1 4
11321 lurulldd -9.1 4
11322 lurulldd -9.1 4
11323 lurulldd -9.1 4
11325 lurulldd -9.1 4
11326 lurulldd -9.1 4
11327 lurulldd -9.1 4
11328 lurulldd -9.1 4
11329 lurulldd -9.1 4
11330 lurulldd -9.1 4
11336 lurulldd -9.1 4
11337 lurulldd -9.1 4
11338 lurulldd -9.1 4
11339 lurulldd -9.1 4
11340 lurulldd -9.1 4
11341 lurulldd -9.1 4
11342 lurulldd -9.1 4
11343 lurulldd -9.1 4
11344 lurulldd -9.1 4
11345 lurulldd -9.1 4
11346 lurulldd -9.1 4
11347 lurulldd -9.1 4
11348 lurulldd -9.1 4
11349 lurulldd -9.1 4
11350 lurulldd -9.1 4
11351 lurulldd -9.1 4
11352 lurulldd -9.1 4
11353 lurulldd -9.1 4
11354 lurulldd -9.1 4
11355 lurulldd -9.1 4
11358 lurulldd -9.1 4
11359 lurulldd -9.1 4
11360 lurulldd -9.1 4
11361 lurulldd -9.1 4
11362 lurulldd -9.1 4
11363 lurulldd -9.1 4
11364 lurulldd -9.1 4
11379 lurulldd -9.1 4
11380 lurulldd -9.1 4
11381 lurulldd -9.1 4
11382 lurulldd -9.1 4
11383 lurulldd -9.1 4
11384 lurulldd -9.1 4
11385 lurulldd -9.1 4
11387 lurulldd -9.1 4
11389 lurulldd -9.1 4
11390 lurulldd -9.1 4
11391 lurulldd -9.1 4
11392 lurulldd -9.1 4
11393 lurulldd -9.1 4
11398 lurulldd -9.1 4
11399 lurulldd -9.1 4
11400 lurulldd -9.1 4
11401 lurulldd -9.1 4
11402 lurulldd -9.1 4
11403 lurulldd -9.1 4
11404 lurulldd -9.1 4
11405 lurulldd -9.1 4
11406 lurulldd -9.1 4
11407 lurulldd -9.1 4
11408 lurulldd -9.1 4
11409 lurulldd -9.1 4
11410 lurulldd -9.1 4
11411 lurulldd -9.1 4
11412 lurulldd -9.1 4
11415 lurulldd -9.1 4
11416 lurulldd -9.1 4
11417 lurulldd -9.1 4
11418 lurulldd -9.1 4
11419 lurulldd -9.1 4
11420 lurulldd -9.1 4
11421 lurulldd -9.1 4
11422 lurulldd -9.1 4
11423 lurulldd -9.1 4
11424 lurulldd -9.1 4
11425 lurulldd -9.1 4
11426 lurulldd -9.1 4
11427 lurulldd -9.1 4
11436 lurulldd -9.1 4
11437 lurulldd -9.1 4
11438 lurulldd -9.1 4
11439 lurulldd -9.1 4
11440 lurulldd -9.1 4
11441 lurulldd -9.1 4
11442 lurulldd -9.1 4
11443 lurulldd -9.1 4
11444 lurulldd -9.1 4
11447 lurulldd -9.1 4
11453 lurulldd -9.1 4
11454 lurulldd -9.1 4
11455 lurulldd -9.1 4
11456 lurulldd -9.1 4
11457 lurulldd -9.1 4
11458 lurulldd -9.1 4
11459 lurulldd -9.1 4
11460 lurulldd -9.1 4
11461 lurulldd -9.1 4
11462 lurulldd -9.1 4
11463 lurulldd -9.1 4
11464 lurulldd -9.1 4
