Iteration_Number Randon_Choice Neighbour_Count
2137 5 6
2138 1 4
2139 2 4
2140 0 4
2141 2 4
2142 1 4
2143 1 4
2144 2 4
2145 3 4
2146 1 6
2147 1 6
2148 5 6
2149 5 6
2150 5 6
2151 5 6
2152 2 6
2153 3 6
2154 2 6
2155 4 6
2156 1 6
2157 5 6
2158 1 6
2159 4 6
2160 3 6
2161 0 6
2162 2 6
2163 1 6
2164 2 6
2165 5 6
2166 3 4
2167 3 6
2168 3 6
2169 0 6
2170 4 6
2171 0 6
2172 6 7
2173 2 7
2174 2 7
2175 2 7
2176 1 7
2177 6 7
2178 2 7
2179 5 7
2180 4 7
2181 6 7
2182 4 5
2183 3 7
2184 1 7
2185 5 7
2186 1 4
2187 3 4
2188 2 7
2189 3 7
2190 6 7
2191 6 7
2192 4 5
2193 5 7
2194 5 7
2195 4 7
2196 5 7
2197 5 7
2198 0 7
2199 1 6
2200 0 6
2201 0 7
2202 2 6
2203 2 6
2204 1 6
2205 3 6
2206 5 6
2207 4 6
2208 4 6
2209 3 6
2210 2 6
2211 0 6
2212 0 6
2213 5 7
2214 2 4
2215 2 4
2216 0 4
2217 0 4
2218 2 4
2219 3 4
2220 0 6
2221 5 6
2222 3 4
2223 4 6
2224 1 6
2225 1 6
2226 4 6
2227 2 6
2228 2 6
2229 0 6
2230 5 6
2231 5 6
2232 3 4
2233 3 6
2234 3 6
2235 4 6
2236 2 6
2237 2 6
2238 1 6
2239 4 6
2240 1 6
2241 2 6
2242 4 6
2243 4 6
2244 1 6
2245 2 6
2246 4 6
2247 1 6
2248 2 6
2249 1 6
2250 0 6
2251 5 7
2252 2 7
2253 4 7
2254 1 7
2255 5 7
2256 3 7
2257 2 7
2258 5 7
2259 2 7
2260 0 7
2261 3 6
2262 2 6
2263 4 6
2264 2 6
2265 3 6
2266 1 6
2267 0 6
2268 0 6
2269 2 6
2270 1 6
2271 3 6
2272 1 6
2273 3 6
2274 5 6
2275 0 6
2276 5 6
2277 3 4
2278 5 6
2279 1 6
2280 5 6
2281 4 6
2282 2 6
2283 1 6
2284 0 6
2285 0 6
2286 4 6
2287 2 6
2288 4 6
2289 0 6
2290 4 6
2291 1 6
2292 4 6
2293 3 6
2294 0 6
2295 4 6
2296 4 6
2297 3 6
2298 2 6
2299 3 6
2300 1 6
2301 0 6
2302 0 6
2303 5 6
2304 5 6
2305 1 6
2306 4 6
2307 2 6
2308 4 6
2309 4 6
2310 1 6
2311 3 6
2312 0 6
2313 3 6
2314 5 6
2315 3 4
2316 0 6
2317 1 6
2318 0 6
2319 3 6
2320 5 6
2321 3 4
2322 3 6
2323 3 6
2324 0 6
2325 1 6
2326 5 6
2327 1 4
2328 3 4
2329 3 6
2330 3 6
2331 0 6
2332 6 7
2333 5 7
2334 1 7
2335 0 7
2336 4 6
2337 0 6
2338 4 6
2339 4 6
2340 3 4
2341 2 6
2342 4 6
2343 5 6
2344 4 6
2345 2 6
2346 0 6
2347 5 6
2348 5 6
2349 3 6
2350 4 6
2351 4 6
2352 4 6
2353 4 6
2354 0 4
2355 1 4
2356 1 4
2357 3 4
2358 5 6
2359 0 4
2360 0 4
2361 1 4
2362 0 4
2363 1 4
2364 1 4
2365 0 4
2366 0 4
2367 2 5
2368 1 5
2369 3 5
2370 1 5
2371 2 5
2372 4 5
2373 2 7
2374 4 7
2375 1 7
2376 1 7
2377 1 7
2378 6 7
2379 2 5
2380 0 5
2381 3 4
2382 2 6
2383 1 6
2384 5 6
2385 4 6
2386 5 6
2387 3 6
2388 5 6
2389 3 4
2390 1 6
2391 0 6
2392 0 6
2393 5 6
2394 0 6
2395 4 6
2396 1 6
2397 2 6
2398 2 6
2399 1 6
2400 4 6
2401 5 6
2402 1 6
2403 4 6
2404 4 6
2405 2 6
2406 2 6
2407 3 6
2408 5 6
2409 2 6
2410 0 6
2411 1 6
2412 2 6
2413 1 6
2414 0 6
2415 5 6
2416 0 4
2417 3 4
2418 5 6
2419 2 6
2420 1 6
2421 2 6
2422 2 6
2423 2 6
2424 5 6
2425 5 6
2426 3 4
2427 0 6
2428 4 6
2429 5 6
2430 3 6
2431 5 6
2432 0 4
2433 0 4
2434 1 4
2435 0 4
2436 1 4
2437 0 4
2438 1 4
2439 2 4
2440 0 4
2441 3 4
2442 4 6
2443 2 6
2444 4 6
2445 0 6
2446 1 7
2447 6 7
2448 5 7
2449 3 7
2450 5 7
2451 0 4
2452 3 4
2453 0 6
2454 3 6
2455 2 6
2456 2 6
2457 3 6
2458 3 6
2459 4 6
2460 2 6
2461 0 6
2462 1 6
2463 4 6
2464 2 6
2465 3 6
2466 1 6
2467 0 6
2468 3 7
2469 6 7
2470 5 7
2471 0 7
2472 1 6
2473 3 6
2474 2 6
2475 1 6
2476 0 6
2477 0 6
2478 3 6
2479 5 6
2480 3 6
2481 0 6
2482 5 6
2483 1 4
2484 0 4
2485 0 4
2486 2 4
2487 3 4
2488 5 6
2489 4 6
2490 1 6
2491 4 6
2492 0 6
2493 3 6
2494 1 6
2495 3 6
2496 2 6
2497 5 6
2498 5 6
2499 5 6
2500 0 4
2501 1 4
2502 3 4
2503 0 6
2504 5 6
2505 3 6
2506 2 6
2507 4 6
2508 3 6
2509 4 6
2510 3 6
2511 3 6
2512 0 6
2513 1 6
2514 1 6
2515 0 6
2516 3 6
2517 3 6
2518 3 6
2519 3 6
2520 4 6
2521 2 6
2522 1 6
2523 5 6
2524 3 4
2525 2 6
2526 0 6
2527 5 6
2528 3 6
2529 5 6
2530 1 6
2531 3 6
2532 4 6
2533 0 6
2534 0 6
2535 0 7
2536 0 6
2537 5 6
2538 2 6
2539 2 6
2540 3 6
2541 0 6
2542 2 6
2543 2 6
2544 1 6
2545 2 6
2546 4 6
2547 5 6
2548 4 6
2549 3 6
2550 2 4
2551 0 4
2552 1 4
2553 4 5
2554 4 5
2555 3 5
2556 2 5
2557 3 4
2558 1 7
2559 5 7
2560 1 7
2561 1 7
2562 1 7
2563 3 7
2564 3 7
2565 2 7
2566 2 7
2567 1 7
2568 6 7
2569 4 7
2570 2 4
2571 2 4
2572 2 4
2573 3 4
2574 2 7
2575 5 7
2576 4 7
2577 3 7
2578 5 7
2579 3 4
2580 4 7
2581 4 7
2582 3 7
2583 0 7
2584 3 6
2585 3 6
2586 2 6
2587 1 6
2588 1 6
2589 3 6
2590 4 6
2591 5 6
2592 0 6
2593 0 6
2594 3 7
2595 6 7
2596 0 5
2597 0 4
2598 1 4
2599 0 4
2600 0 4
2601 2 4
2602 2 4
2603 1 4
2604 1 4
2605 2 4
2606 2 4
2607 1 4
2608 3 4
2609 1 6
2610 0 6
2611 0 6
2612 5 6
2613 1 6
2614 5 6
2615 4 6
2616 3 6
2617 2 6
2618 5 6
2619 5 6
2620 2 6
2621 0 6
2622 0 6
2623 2 6
2624 2 6
2625 5 6
2626 2 6
2627 4 6
2628 3 6
2629 5 6
2630 1 4
2631 2 4
2632 0 4
2633 0 4
2634 1 4
2635 1 4
2636 0 4
2637 2 4
2638 2 4
2639 1 4
2640 2 4
2641 2 4
2642 1 4
2643 3 4
2644 5 6
2645 1 6
2646 5 6
2647 0 6
2648 1 6
2649 0 6
2650 5 6
2651 2 6
2652 5 6
2653 1 4
2654 0 4
2655 1 4
2656 2 4
2657 1 4
2658 2 4
2659 2 4
2660 0 4
2661 0 5
2662 0 4
2663 1 4
2664 0 4
2665 0 4
2666 3 4
2667 3 6
2668 3 6
2669 3 6
2670 2 6
2671 2 6
2672 5 6
2673 4 6
2674 0 6
2675 1 6
2676 2 6
2677 2 6
2678 5 6
2679 2 6
2680 2 6
2681 5 6
2682 3 6
2683 5 6
2684 1 6
2685 5 6
2686 0 6
2687 3 6
2688 2 6
2689 3 6
2690 2 6
2691 5 6
2692 5 6
2693 4 6
2694 3 6
2695 0 6
2696 3 6
2697 5 6
2698 0 6
2699 0 6
2700 5 6
2701 1 6
2702 5 6
2703 1 4
2704 3 4
2705 4 6
2706 0 6
2707 5 6
2708 2 4
2709 1 4
2710 1 4
2711 1 4
2712 1 4
2713 1 4
2714 0 4
2715 0 5
2716 1 4
2717 3 4
2718 0 6
2719 4 6
2720 5 6
2721 0 6
2722 0 6
2723 2 7
2724 0 7
2725 4 6
2726 0 6
2727 0 6
2728 3 6
2729 4 6
2730 3 6
2731 4 6
2732 2 6
2733 1 6
2734 0 6
2735 0 6
2736 2 6
2737 1 6
2738 2 6
2739 3 6
2740 0 6
2741 0 6
2742 5 7
2743 1 4
2744 2 4
2745 2 4
2746 0 4
2747 1 4
2748 2 4
2749 1 4
2750 3 4
2751 0 6
2752 4 6
2753 1 4
2754 1 4
2755 2 4
2756 2 4
2757 3 4
2758 2 6
2759 2 6
2760 0 6
2761 2 7
2762 3 7
2763 1 7
2764 0 7
2765 4 6
2766 4 6
2767 4 6
2768 5 6
2769 2 4
2770 0 4
2771 2 4
2772 3 4
2773 5 6
2774 3 4
2775 5 6
2776 3 4
2777 4 6
2778 4 6
2779 3 6
2780 5 6
2781 1 6
2782 0 6
2783 2 6
2784 2 6
2785 4 6
2786 4 6
2787 2 6
2788 5 6
2789 1 4
2790 0 4
2791 0 4
2792 0 4
2793 2 4
2794 2 4
2795 3 4
2796 1 6
2797 0 6
2798 2 6
2799 1 6
2800 4 6
2801 2 6
2802 2 6
2803 2 6
2804 5 6
2805 5 6
2806 3 6
2807 5 6
2808 0 4
2809 3 5
2810 2 5
2811 4 5
2812 0 7
2813 1 6
2814 5 6
2815 3 6
2816 0 4
2817 2 4
2818 1 4
2819 2 4
2820 0 4
2821 3 4
2822 4 6
2823 0 6
2824 4 6
2825 4 6
2826 0 6
2827 0 6
2828 3 7
2829 0 7
2830 4 6
2831 0 6
2832 5 7
2833 1 7
2834 0 7
2835 4 6
2836 0 6
2837 6 7
2838 2 5
2839 0 5
2840 2 4
2841 2 4
2842 2 4
2843 2 4
2844 2 4
2845 0 4
2846 3 4
2847 3 6
2848 3 6
2849 0 6
2850 3 6
2851 1 6
2852 1 6
2853 0 6
2854 0 6
2855 2 6
2856 5 6
2857 5 6
2858 1 6
2859 1 6
2860 2 6
2861 5 6
2862 3 6
2863 3 6
2864 1 6
2865 0 6
2866 4 6
2867 3 6
2868 1 6
2869 2 6
2870 3 6
2871 1 6
2872 1 6
2873 2 6
2874 2 6
2875 2 6
2876 1 6
2877 1 6
2878 5 6
2879 0 6
2880 4 7
2881 0 4
2882 0 4
2883 2 4
2884 3 4
2885 6 7
2886 2 7
2887 0 7
2888 1 6
2889 1 6
2890 1 6
2891 2 6
2892 4 6
2893 2 6
2894 3 6
2895 1 4
2896 1 4
2897 2 5
2898 3 4
2899 0 6
2900 5 6
2901 0 4
2902 3 4
2903 4 6
2904 0 6
2905 4 6
2906 2 6
2907 0 6
2908 0 6
2909 0 6
2910 2 6
2911 5 6
2912 0 6
2913 2 6
2914 3 6
2915 2 6
2916 3 6
2917 2 6
2918 3 6
2919 4 6
2920 4 6
2921 2 6
2922 4 6
2923 2 6
2924 1 6
2925 4 6
2926 2 6
2927 4 6
2928 5 6
2929 4 6
2930 4 6
2931 4 6
2932 4 6
2933 0 6
2934 0 6
2935 1 6
2936 0 6
2937 4 7
2938 5 7
2939 1 7
2940 2 7
2941 6 7
2942 1 7
2943 1 7
2944 4 7
2945 4 7
2946 2 7
2947 0 7
2948 1 6
2949 5 6
2950 3 4
2951 4 6
2952 1 6
2953 3 6
2954 5 6
2955 2 6
2956 5 6
2957 0 6
2958 3 7
2959 6 7
2960 0 5
2961 1 4
2962 0 4
2963 1 4
2964 0 4
2965 3 4
2966 4 6
2967 2 6
2968 5 6
2969 2 6
2970 1 6
2971 3 6
2972 3 6
2973 1 6
2974 2 6
2975 3 6
2976 2 6
2977 1 6
2978 0 6
2979 1 6
2980 1 6
2981 4 6
2982 4 6
2983 3 6
2984 4 6
2985 1 6
2986 3 6
2987 1 6
2988 5 6
2989 3 4
2990 1 6
2991 4 6
2992 2 6
2993 3 6
2994 1 6
2995 0 6
2996 1 6
2997 4 6
2998 0 6
2999 2 6
3000 0 6
3001 0 6
3002 2 6
3003 4 6
3004 1 6
3005 2 6
3006 2 6
3007 4 6
3008 1 4
3009 1 4
3010 3 4
3011 5 6
3012 1 6
3013 4 6
3014 3 6
3015 0 6
3016 0 6
3017 0 6
3018 5 6
3019 0 6
3020 4 6
3021 3 4
3022 5 6
3023 0 4
3024 3 5
3025 4 5
3026 2 7
3027 6 7
3028 2 7
3029 0 7
3030 1 6
3031 2 6
3032 4 6
3033 5 6
3034 4 6
3035 0 6
3036 1 6
3037 0 6
3038 5 6
3039 1 6
3040 1 6
3041 0 6
3042 4 6
3043 0 6
3044 6 7
3045 6 7
3046 0 5
3047 1 4
3048 3 4
3049 1 6
3050 4 6
3051 3 6
3052 2 6
3053 4 6
3054 4 6
3055 0 6
3056 0 6
3057 3 6
3058 5 6
3059 3 4
3060 5 6
3061 1 4
3062 0 4
3063 3 4
3064 3 6
3065 2 6
3066 4 6
3067 0 6
3068 4 7
3069 2 4
3070 1 4
3071 2 4
3072 0 4
3073 2 4
3074 0 6
3075 1 8
3076 7 8
3077 4 8
3078 0 4
3079 0 4
3080 1 4
3081 2 4
3082 1 4
3083 0 4
3084 2 4
3085 2 4
3086 2 4
3087 5 6
3088 2 6
3089 2 4
3090 1 4
3091 0 4
3092 1 4
3093 3 4
3094 0 6
3095 1 6
3096 3 6
3097 0 6
3098 4 6
3099 0 4
3100 1 4
3101 2 4
3102 2 4
3103 3 4
3104 2 6
3105 5 6
3106 3 4
3107 4 6
3108 3 4
3109 3 6
3110 4 6
3111 0 6
3112 2 6
3113 3 6
3114 1 4
3115 2 4
3116 2 4
3117 2 4
3118 1 6
3119 5 6
3120 0 6
3121 3 6
3122 0 4
3123 3 4
3124 2 6
3125 4 6
3126 5 6
3127 0 6
3128 3 6
3129 0 6
3130 4 6
3131 0 4
3132 2 4
3133 5 6
3134 1 6
3135 2 7
3136 0 6
3137 1 6
3138 4 6
3139 3 4
3140 2 6
3141 1 6
3142 2 6
3143 0 6
3144 0 6
3145 0 6
3146 5 6
3147 5 6
3148 1 6
3149 1 6
3150 1 6
3151 0 6
3152 4 6
3153 1 6
3154 3 6
3155 2 6
3156 3 6
3157 5 6
3158 1 6
3159 2 6
3160 5 6
3161 2 4
3162 2 4
3163 1 4
3164 0 4
3165 3 4
3166 3 6
3167 5 6
3168 4 6
3169 4 6
3170 5 6
3171 0 6
3172 1 7
3173 3 7
3174 0 7
3175 1 6
3176 5 6
3177 2 4
3178 3 4
3179 4 6
3180 4 6
3181 1 6
3182 5 6
3183 4 6
3184 0 6
3185 2 6
3186 4 6
3187 4 6
3188 3 6
3189 3 6
3190 1 6
3191 0 6
3192 5 7
3193 5 7
3194 0 7
3195 4 6
3196 2 6
3197 2 6
3198 1 6
3199 0 6
3200 0 6
3201 0 6
3202 5 6
3203 5 6
3204 3 6
3205 5 6
3206 0 6
3207 0 6
3208 4 6
3209 1 6
3210 5 6
3211 1 6
3212 1 6
3213 3 6
3214 2 6
3215 0 6
3216 1 7
3217 0 7
3218 3 6
3219 3 4
3220 5 6
3221 4 6
3222 1 6
3223 3 6
3224 4 6
3225 3 6
3226 0 6
3227 3 6
3228 2 6
3229 3 6
3230 5 6
3231 1 6
3232 3 6
3233 5 6
3234 2 4
3235 2 4
3236 0 4
3237 1 4
3238 2 4
3239 3 4
3240 5 6
3241 2 6
3242 4 6
3243 0 6
3244 2 6
3245 5 6
3246 3 4
3247 2 6
3248 2 6
3249 4 6
3250 2 6
3251 1 6
3252 1 6
3253 0 6
3254 3 6
3255 5 6
3256 0 6
3257 2 6
3258 0 6
3259 1 6
3260 5 6
3261 5 6
3262 2 4
3263 2 4
3264 5 6
3265 2 6
3266 3 4
3267 2 6
3268 0 6
3269 4 6
3270 0 6
3271 5 6
3272 0 6
3273 5 6
3274 4 6
3275 5 6
3276 0 6
3277 5 6
3278 2 4
3279 3 4
3280 3 6
3281 2 6
3282 4 6
3283 2 6
3284 2 6
3285 2 6
3286 5 6
3287 0 4
3288 3 5
3289 3 5
3290 2 5
3291 3 5
3292 1 6
3293 1 5
3294 1 6
3295 3 5
3296 4 5
3297 5 6
3298 0 5
3299 3 5
3300 2 5
3301 1 5
3302 4 6
3303 5 7
3304 2 7
3305 6 7
3306 6 8
3307 6 8
3308 1 5
3309 3 5
3310 2 5
3311 0 5
3312 1 5
3313 1 5
3314 1 6
3315 4 5
3316 6 8
3317 4 8
3318 6 8
3319 6 8
3320 7 8
3321 1 8
3322 5 7
3323 0 6
3324 4 6
3325 4 5
3326 1 8
3327 2 8
3328 2 8
3329 3 8
3330 5 8
3331 4 8
3332 4 8
3333 1 7
3334 0 6
3335 4 7
3336 4 7
3337 5 7
3338 1 7
3339 2 7
3340 0 7
3341 5 6
3342 3 4
3343 3 6
3344 5 6
3345 4 6
3346 0 6
3347 3 6
3348 2 6
3349 5 6
3350 2 4
3351 1 4
3352 0 4
3353 3 4
3354 3 6
3355 5 6
3356 1 4
3357 1 4
3358 0 4
3359 2 4
3360 2 4
3361 0 6
3362 3 6
3363 3 4
3364 0 6
3365 3 6
3366 1 6
3367 4 6
3368 2 6
3369 0 6
3370 1 6
3371 0 6
3372 1 6
3373 1 6
3374 4 6
3375 4 6
3376 3 4
3377 0 6
3378 4 7
3379 0 4
3380 0 4
3381 0 4
3382 0 4
3383 1 4
3384 1 4
3385 0 4
3386 2 4
3387 0 4
3388 3 4
3389 4 6
3390 4 6
3391 2 6
3392 4 6
3393 5 6
3394 2 6
3395 0 6
3396 0 7
3397 3 6
3398 0 6
3399 5 6
3400 5 6
3401 1 4
3402 2 4
3403 2 4
3404 3 4
3405 1 4
3406 0 4
3407 3 4
3408 4 6
3409 2 6
3410 4 6
3411 1 4
3412 1 4
3413 1 4
3414 0 4
3415 1 4
3416 1 4
3417 1 4
3418 3 4
3419 3 6
3420 5 6
3421 0 4
3422 2 4
3423 0 4
3424 1 4
3425 1 4
3426 3 4
3427 3 6
3428 2 6
3429 2 6
3430 2 6
3431 0 6
3432 2 6
3433 4 6
3434 4 6
3435 3 6
3436 3 6
3437 4 6
3438 1 6
3439 0 6
3440 3 7
3441 0 7
3442 3 6
3443 4 6
3444 2 6
3445 1 6
3446 5 6
3447 3 6
3448 0 6
3449 1 6
3450 4 6
3451 3 6
3452 1 6
3453 5 6
3454 3 6
3455 3 6
3456 1 6
3457 5 6
3458 3 4
3459 4 6
3460 0 6
3461 5 6
3462 3 6
3463 0 6
3464 3 7
3465 2 7
3466 5 7
3467 2 7
3468 6 7
3469 4 7
3470 4 7
3471 1 7
3472 3 7
3473 0 7
3474 3 6
3475 1 6
3476 1 6
3477 4 6
3478 0 6
3479 0 6
3480 4 6
3481 0 6
3482 2 6
3483 4 6
3484 3 6
3485 3 6
3486 4 6
3487 1 6
3488 5 6
3489 0 6
3490 5 6
3491 1 4
3492 0 4
3493 3 4
3494 2 6
3495 1 6
3496 1 6
3497 0 6
3498 0 6
3499 1 6
3500 0 6
3501 4 7
3502 3 7
3503 0 7
3504 1 6
3505 0 6
3506 0 6
3507 4 7
3508 5 7
3509 1 7
3510 4 7
3511 1 7
3512 3 7
3513 3 7
3514 3 7
3515 5 7
3516 1 6
3517 1 6
3518 3 6
3519 0 4
3520 0 4
3521 0 4
3522 2 4
3523 0 4
3524 2 4
3525 0 4
3526 3 4
3527 2 6
3528 1 6
3529 5 6
3530 0 6
3531 3 6
3532 0 6
3533 1 6
3534 1 6
3535 1 6
3536 0 6
3537 3 6
3538 4 6
3539 2 6
3540 2 6
3541 1 6
3542 3 6
3543 0 6
3544 0 7
3545 3 6
3546 3 6
3547 0 6
3548 3 6
3549 3 6
3550 2 6
3551 1 6
3552 3 6
3553 3 4
3554 2 6
3555 5 6
3556 0 6
3557 5 6
3558 2 6
3559 3 6
3560 3 6
3561 2 6
3562 1 6
3563 0 6
3564 1 7
3565 4 7
3566 3 7
3567 0 7
3568 0 6
3569 1 6
3570 0 6
3571 4 6
3572 0 6
3573 5 6
3574 0 6
3575 3 6
3576 1 4
3577 0 4
3578 2 4
3579 2 4
3580 2 4
3581 0 4
3582 3 4
3583 0 6
3584 5 6
3585 1 6
3586 0 6
3587 0 6
3588 5 6
3589 1 6
3590 0 6
3591 3 6
3592 5 6
3593 2 4
3594 2 4
3595 3 4
3596 1 6
3597 3 6
3598 2 6
3599 5 6
3600 0 6
3601 2 6
3602 2 6
3603 3 6
3604 2 4
3605 0 4
3606 2 4
3607 0 4
3608 1 4
3609 3 4
3610 1 6
3611 5 6
3612 0 6
3613 0 6
3614 1 6
3615 2 6
3616 3 6
3617 2 6
3618 4 6
3619 4 6
3620 4 6
3621 1 4
3622 0 4
3623 2 4
3624 0 4
3625 1 4
3626 3 4
3627 2 6
3628 4 6
3629 0 6
3630 3 6
3631 3 6
3632 5 6
3633 1 4
3634 0 4
3635 3 4
3636 1 6
3637 3 6
3638 2 6
3639 4 6
3640 2 4
3641 2 4
3642 1 4
3643 3 4
3644 5 6
3645 3 6
3646 5 6
3647 4 6
3648 0 6
3649 5 6
3650 0 4
3651 2 4
3652 3 4
3653 5 6
3654 3 4
3655 5 6
3656 3 4
3657 4 6
3658 1 6
3659 0 6
3660 0 6
3661 5 7
3662 1 7
3663 2 7
3664 3 7
3665 0 7
3666 3 6
3667 4 6
3668 3 6
3669 1 4
3670 0 4
3671 3 4
3672 3 6
3673 4 6
3674 2 4
3675 0 4
3676 2 4
3677 1 4
3678 0 4
3679 0 4
3680 3 4
3681 0 6
3682 0 6
3683 5 6
3684 3 6
3685 0 6
3686 5 7
3687 3 7
3688 3 7
3689 4 7
3690 6 7
3691 3 7
3692 6 7
3693 4 5
3694 2 7
3695 4 7
3696 4 7
3697 0 7
3698 2 6
3699 3 6
3700 2 6
3701 2 6
3702 5 6
3703 2 4
3704 2 4
3705 1 4
3706 0 4
3707 1 4
3708 0 4
3709 3 4
3710 1 6
3711 1 6
3712 1 6
3713 3 6
3714 5 6
3715 0 6
3716 1 6
3717 4 6
3718 0 6
3719 0 6
3720 5 7
3721 0 7
3722 3 6
3723 1 6
3724 4 6
3725 1 6
3726 0 6
3727 3 6
3728 4 6
3729 2 4
3730 3 4
3731 5 6
3732 1 6
3733 4 6
3734 3 6
3735 3 4
3736 1 6
3737 0 6
3738 3 6
3739 5 6
3740 1 6
3741 5 6
3742 3 6
3743 0 6
3744 1 6
3745 0 6
3746 4 6
3747 5 6
3748 3 6
3749 1 6
3750 5 6
3751 2 6
3752 0 6
3753 2 7
3754 2 7
3755 6 7
3756 1 7
3757 1 7
3758 6 7
3759 0 7
3760 0 6
3761 2 6
3762 5 6
3763 2 6
3764 2 6
3765 1 6
3766 3 6
3767 3 6
3768 1 6
3769 2 6
3770 2 6
3771 4 6
3772 1 6
3773 2 6
3774 4 6
3775 1 6
3776 1 6
3777 5 6
3778 1 6
3779 0 6
3780 4 6
3781 3 6
3782 2 6
3783 2 6
3784 2 6
3785 3 6
3786 3 6
3787 1 6
3788 2 6
3789 0 6
3790 2 6
3791 0 6
3792 1 6
3793 2 6
3794 4 6
3795 2 6
3796 2 6
3797 4 6
3798 3 6
3799 1 4
3800 0 4
3801 0 4
3802 0 4
3803 2 4
3804 3 4
3805 5 6
3806 2 4
3807 2 4
3808 2 4
3809 0 4
3810 2 4
3811 3 4
3812 4 6
3813 2 6
3814 2 6
3815 5 6
3816 3 6
3817 3 6
3818 2 6
3819 4 6
3820 2 6
3821 5 6
3822 4 6
3823 2 6
3824 3 6
3825 0 6
3826 0 6
3827 5 6
3828 2 6
3829 1 6
3830 2 6
3831 2 6
3832 1 6
3833 4 6
3834 1 6
3835 3 6
3836 5 6
3837 1 4
3838 3 4
3839 1 6
3840 4 6
3841 1 6
3842 1 6
3843 5 6
3844 3 6
3845 3 6
3846 5 6
3847 2 6
3848 5 6
3849 5 6
3850 3 4
3851 2 6
3852 2 6
3853 1 6
3854 0 6
3855 0 7
3856 5 6
3857 5 6
3858 3 6
3859 0 6
3860 0 6
3861 3 6
3862 1 6
3863 0 6
3864 1 6
3865 0 6
3866 4 6
3867 0 6
3868 5 6
3869 1 6
3870 3 6
3871 3 6
3872 5 6
3873 0 4
3874 2 4
3875 1 4
3876 2 4
3877 3 4
3878 5 6
3879 1 4
3880 2 4
3881 3 4
3882 2 6
3883 2 6
3884 4 6
3885 5 6
3886 3 4
3887 0 6
3888 2 6
3889 3 6
3890 5 6
3891 1 6
3892 5 6
3893 3 4
3894 2 6
3895 1 6
3896 2 6
3897 2 6
3898 0 6
3899 0 6
3900 5 6
3901 2 6
3902 0 6
3903 3 6
3904 4 6
3905 1 6
3906 2 6
3907 0 6
3908 2 6
3909 5 6
3910 1 6
3911 1 6
3912 1 6
3913 5 6
3914 0 4
3915 3 4
3916 3 6
3917 0 4
3918 0 4
3919 2 4
3920 4 6
3921 0 4
3922 3 4
3923 0 6
3924 3 6
3925 1 4
3926 2 4
3927 0 4
3928 1 4
3929 3 4
3930 0 7
3931 5 6
3932 0 6
3933 0 6
3934 3 6
3935 3 4
3936 3 6
3937 5 6
3938 4 6
3939 1 4
3940 0 4
3941 1 4
3942 0 4
3943 0 4
3944 3 4
3945 3 6
3946 3 6
3947 5 6
3948 5 6
3949 2 6
3950 3 6
3951 1 6
3952 0 6
3953 5 6
3954 3 6
3955 2 6
3956 5 6
3957 1 6
3958 0 6
3959 4 6
3960 3 6
3961 4 6
3962 5 6
3963 0 4
3964 2 5
3965 3 5
3966 4 5
3967 6 7
3968 3 5
3969 3 6
3970 3 6
3971 4 6
3972 3 5
3973 4 5
3974 4 7
3975 4 7
3976 0 7
3977 1 6
3978 0 6
3979 2 6
3980 5 6
3981 0 4
3982 0 4
3983 0 4
3984 2 4
3985 0 4
3986 0 4
3987 0 4
3988 3 4
3989 1 6
3990 0 6
3991 1 6
3992 4 6
3993 1 6
3994 2 6
3995 1 6
3996 5 6
3997 1 6
3998 1 6
3999 4 6
4000 1 6
4001 0 6
4002 0 6
4003 1 6
4004 3 6
4005 5 6
4006 0 4
4007 1 4
4008 2 4
4009 1 4
4010 2 4
4011 1 4
4012 3 4
4013 5 6
4014 0 6
4015 3 6
4016 5 6
4017 5 6
4018 0 6
4019 4 6
4020 5 6
4021 0 6
4022 3 6
4023 0 4
4024 0 4
4025 1 4
4026 0 4
4027 1 4
4028 1 5
4029 0 5
4030 3 5
4031 1 5
4032 3 5
4033 0 5
4034 4 5
4035 1 4
4036 1 4
4037 3 4
4038 4 5
4039 3 5
4040 2 5
4041 4 5
4042 0 4
4043 0 4
4044 1 4
4045 3 4
4046 3 5
4047 0 5
4048 2 5
4049 2 5
4050 3 5
4051 4 5
4052 0 5
4053 3 5
4054 4 5
4055 1 4
4056 1 4
4057 2 4
4058 3 4
4059 0 5
4060 4 5
4061 4 5
4062 1 5
4063 4 5
4064 1 4
4065 1 4
4066 1 4
4067 2 4
4068 2 4
4069 2 4
4070 1 4
4071 2 4
4072 1 4
4073 1 4
4074 1 4
4075 0 4
4076 3 5
4077 3 5
4078 1 5
4079 0 4
4080 1 4
4081 3 4
4082 2 5
4083 4 5
4084 2 5
4085 2 5
4086 2 5
4087 0 5
4088 0 5
4089 3 4
4090 5 6
4091 2 6
4092 0 6
4093 1 6
4094 3 6
4095 0 6
4096 0 7
4097 3 6
4098 0 6
4099 1 6
4100 4 6
4101 2 6
4102 1 6
4103 5 6
4104 1 4
4105 3 4
4106 4 6
4107 5 6
4108 1 4
4109 2 4
4110 0 4
4111 3 4
4112 5 6
4113 4 6
4114 5 6
4115 0 6
4116 3 6
4117 5 6
4118 0 4
4119 0 4
4120 0 4
4121 0 4
4122 1 4
4123 3 4
4124 1 6
4125 0 6
4126 5 6
4127 0 6
4128 2 7
4129 4 7
4130 4 7
4131 5 7
4132 5 7
